lf_1,lf_2,lf_3,lf_4,lf_5,goal_status
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
78,98,95,434,279,moving to Station3
358,349,489,175,106,moving to Station3
104,401,17,434,53,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,472,504,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
78,98,95,434,279,moving to Station3
358,349,138,334,106,moving to Station3
317,349,489,175,504,moving to Station3
366,299,384,472,504,moving to Station3
252,58,95,434,317,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
104,401,17,434,53,moving to Station3
252,58,95,434,317,moving to Station3
358,349,489,175,106,moving to Station3
366,98,264,434,279,moving to Station3
366,299,489,472,504,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
317,349,489,175,504,moving to Station3
358,349,489,175,106,moving to Station3
78,98,264,405,279,moving to Station3
358,349,489,175,106,moving to Station3
252,58,95,434,317,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
358,58,138,175,106,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
366,98,264,434,279,moving to Station3
252,58,95,434,317,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
366,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
261,401,17,196,196,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,130,504,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
358,349,138,334,106,moving to Station3
104,401,17,130,53,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
104,401,17,434,53,moving to Station3
78,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,489,175,106,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
312,196,318,196,172,moving to Station3
252,58,95,434,317,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,489,175,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,472,504,moving to Station3
252,58,95,434,317,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
366,98,264,434,279,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,130,504,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
104,401,17,434,53,moving to Station3
317,349,489,175,504,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,110,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
317,349,489,175,504,moving to Station3
317,349,489,175,504,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
312,196,318,196,172,moving to Station3
252,58,95,434,317,moving to Station3
104,401,17,434,53,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,472,504,moving to Station3
104,401,17,434,53,moving to Station3
121,58,95,130,110,moving to Station3
358,349,489,175,106,moving to Station3
252,58,95,434,317,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
104,401,17,434,53,moving to Station3
366,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
121,58,95,130,110,moving to Station3
78,98,264,434,279,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,472,504,moving to Station3
104,401,17,434,53,moving to Station3
312,196,318,196,172,moving to Station3
121,481,208,130,110,moving to Station3
358,58,138,175,106,moving to Station3
121,58,95,130,110,moving to Station3
358,349,489,175,106,moving to Station3
312,196,318,196,172,moving to Station3
358,349,138,334,106,moving to Station3
366,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
366,98,264,434,279,moving to Station3
104,401,17,434,53,moving to Station3
366,299,384,472,504,moving to Station3
104,481,17,130,53,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
317,349,489,175,504,moving to Station3
317,349,489,175,504,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
78,98,264,312,279,moving to Station3
366,98,264,434,279,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
317,349,489,175,504,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
104,401,17,434,53,moving to Station3
252,58,95,434,317,moving to Station3
252,58,95,434,317,moving to Station3
104,401,17,434,53,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
317,349,489,472,504,moving to Station3
78,98,264,405,279,moving to Station3
358,349,138,334,106,moving to Station3
104,401,17,434,53,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,130,504,moving to Station3
366,299,384,472,504,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
312,196,318,196,172,moving to Station3
358,349,489,175,106,moving to Station3
358,349,489,175,106,moving to Station3
366,299,384,472,504,moving to Station3
366,299,384,472,504,moving to Station3
358,349,489,175,106,moving to Station3
366,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
312,196,318,196,172,moving to Station3
366,299,384,472,504,moving to Station3
78,98,95,434,279,moving to Station3
358,349,489,175,106,moving to Station3
252,58,95,434,317,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
104,481,17,130,53,moving to Station3
366,299,384,472,504,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
366,299,384,472,504,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
104,401,17,434,53,moving to Station3
317,349,489,175,504,moving to Station3
358,349,489,175,106,moving to Station3
104,401,17,434,53,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
104,481,17,130,53,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
366,98,264,434,279,moving to Station3
358,349,138,334,106,moving to Station3
252,58,95,434,317,moving to Station3
121,481,208,130,110,moving to Station3
317,349,489,175,504,moving to Station3
317,349,489,175,504,moving to Station3
252,58,95,434,317,moving to Station3
358,349,489,175,106,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
358,349,489,175,106,moving to Station3
358,349,138,334,106,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
366,299,489,472,504,moving to Station3
317,349,489,175,504,moving to Station3
358,349,138,334,106,moving to Station3
366,299,384,472,504,moving to Station3
358,349,489,175,106,moving to Station3
366,98,264,434,279,moving to Station3
121,481,208,130,110,moving to Station3
104,401,17,434,53,moving to Station3
252,58,95,434,317,moving to Station3
358,349,138,334,106,moving to Station3
121,481,208,130,110,moving to Station3
317,349,489,175,504,moving to Station3
